time,Illumination(lux),year,month,day,hour
20190129:0310,0.0,2019,01,29,03
20190129:0410,0.0,2019,01,29,04
20190129:0510,0.0,2019,01,29,05
20190129:0610,0.0,2019,01,29,06
20190129:0710,0.0,2019,01,29,07
20190129:0810,83564.4,2019,01,29,08
20190129:0910,95791.2,2019,01,29,09
20190129:1010,100944.0,2019,01,29,10
20190129:1110,96961.2,2019,01,29,11
20190129:1210,96955.20000000001,2019,01,29,12
20190129:1310,95358.0,2019,01,29,13
20190129:1410,64540.8,2019,01,29,14
20190129:1510,49575.6,2019,01,29,15
20190129:1610,0.0,2019,01,29,16
20190129:1710,0.0,2019,01,29,17
20190129:1810,0.0,2019,01,29,18
20190129:1910,0.0,2019,01,29,19
20190129:2010,0.0,2019,01,29,20
20190129:2110,0.0,2019,01,29,21
20190129:2210,0.0,2019,01,29,22
20190129:2310,0.0,2019,01,29,23
20190130:0010,0.0,2019,01,30,00
20190130:0110,0.0,2019,01,30,01
20190130:0210,0.0,2019,01,30,02
20190130:0310,0.0,2019,01,30,03
20190130:0410,0.0,2019,01,30,04
20190130:0510,0.0,2019,01,30,05
20190130:0610,0.0,2019,01,30,06
20190130:0710,0.0,2019,01,30,07
20190130:0810,20986.8,2019,01,30,08
20190130:0910,8081.999999999999,2019,01,30,09
20190130:1010,22815.6,2019,01,30,10
20190130:1110,33274.8,2019,01,30,11
20190130:1210,40543.200000000004,2019,01,30,12
20190130:1310,19114.8,2019,01,30,13
20190130:1410,37815.6,2019,01,30,14
20190130:1510,88819.2,2019,01,30,15
20190130:1610,0.0,2019,01,30,16
20190130:1710,0.0,2019,01,30,17
20190130:1810,0.0,2019,01,30,18
20190130:1910,0.0,2019,01,30,19
20190130:2010,0.0,2019,01,30,20
20190130:2110,0.0,2019,01,30,21
20190130:2210,0.0,2019,01,30,22
20190130:2310,0.0,2019,01,30,23
20190131:0010,0.0,2019,01,31,00
20190131:0110,0.0,2019,01,31,01
20190131:0210,0.0,2019,01,31,02
20190131:0310,0.0,2019,01,31,03
20190131:0410,0.0,2019,01,31,04
20190131:0510,0.0,2019,01,31,05
20190131:0610,0.0,2019,01,31,06
20190131:0710,0.0,2019,01,31,07
20190131:0810,3440.4,2019,01,31,08
20190131:0910,4360.8,2019,01,31,09
20190131:1010,39999.6,2019,01,31,10
20190131:1110,24345.6,2019,01,31,11
20190131:1210,28699.2,2019,01,31,12
20190131:1310,50469.6,2019,01,31,13
20190131:1410,22054.8,2019,01,31,14
20190131:1510,8763.6,2019,01,31,15
20190131:1610,0.0,2019,01,31,16
20190131:1710,0.0,2019,01,31,17
20190131:1810,0.0,2019,01,31,18
20190131:1910,0.0,2019,01,31,19
20190131:2010,0.0,2019,01,31,20
20190131:2110,0.0,2019,01,31,21
20190131:2210,0.0,2019,01,31,22
20190131:2310,0.0,2019,01,31,23
20190201:0010,0.0,2019,02,01,00
20190201:0110,0.0,2019,02,01,01
20190201:0210,0.0,2019,02,01,02
20190201:0310,0.0,2019,02,01,03
20190201:0410,0.0,2019,02,01,04
20190201:0510,0.0,2019,02,01,05
20190201:0610,0.0,2019,02,01,06
20190201:0710,0.0,2019,02,01,07
20190201:0810,0.0,2019,02,01,08
20190201:0910,0.0,2019,02,01,09
20190201:1010,0.0,2019,02,01,10
20190201:1110,0.0,2019,02,01,11
20190201:1210,0.0,2019,02,01,12
20190201:1310,0.0,2019,02,01,13
20190201:1410,0.0,2019,02,01,14
20190201:1510,0.0,2019,02,01,15
20190201:1610,0.0,2019,02,01,16
20190201:1710,0.0,2019,02,01,17
20190201:1810,0.0,2019,02,01,18
20190201:1910,0.0,2019,02,01,19
20190201:2010,0.0,2019,02,01,20
20190201:2110,0.0,2019,02,01,21
20190201:2210,0.0,2019,02,01,22
20190201:2310,0.0,2019,02,01,23
20190202:0010,0.0,2019,02,02,00
20190202:0110,0.0,2019,02,02,01
20190202:0210,0.0,2019,02,02,02
20190202:0310,0.0,2019,02,02,03
20190202:0410,0.0,2019,02,02,04
20190202:0510,0.0,2019,02,02,05
20190202:0610,0.0,2019,02,02,06
20190202:0710,0.0,2019,02,02,07
20190202:0810,0.0,2019,02,02,08
20190202:0910,1066.8000000000002,2019,02,02,09
20190202:1010,3414.0,2019,02,02,10
20190202:1110,0.0,2019,02,02,11
20190202:1210,0.0,2019,02,02,12
20190202:1310,0.0,2019,02,02,13
20190202:1410,0.0,2019,02,02,14
20190202:1510,0.0,2019,02,02,15
20190202:1610,0.0,2019,02,02,16
20190202:1710,0.0,2019,02,02,17
20190202:1810,0.0,2019,02,02,18
20190202:1910,0.0,2019,02,02,19
20190202:2010,0.0,2019,02,02,20
20190202:2110,0.0,2019,02,02,21
20190202:2210,0.0,2019,02,02,22
20190202:2310,0.0,2019,02,02,23
20190203:0010,0.0,2019,02,03,00
20190203:0110,0.0,2019,02,03,01
20190203:0210,0.0,2019,02,03,02
20190203:0310,0.0,2019,02,03,03
20190203:0410,0.0,2019,02,03,04
20190203:0510,0.0,2019,02,03,05
20190203:0610,0.0,2019,02,03,06
20190203:0710,0.0,2019,02,03,07
20190203:0810,1089.6,2019,02,03,08
20190203:0910,0.0,2019,02,03,09
20190203:1010,1408.8,2019,02,03,10
20190203:1110,11724.0,2019,02,03,11
20190203:1210,43410.0,2019,02,03,12
20190203:1310,35619.6,2019,02,03,13
20190203:1410,52801.2,2019,02,03,14
20190203:1510,29997.6,2019,02,03,15
20190203:1610,0.0,2019,02,03,16
20190203:1710,0.0,2019,02,03,17
20190203:1810,0.0,2019,02,03,18
20190203:1910,0.0,2019,02,03,19
20190203:2010,0.0,2019,02,03,20
20190203:2110,0.0,2019,02,03,21
20190203:2210,0.0,2019,02,03,22
20190203:2310,0.0,2019,02,03,23
20190204:0010,0.0,2019,02,04,00
20190204:0110,0.0,2019,02,04,01
20190204:0210,0.0,2019,02,04,02
20190204:0310,0.0,2019,02,04,03
20190204:0410,0.0,2019,02,04,04
20190204:0510,0.0,2019,02,04,05
20190204:0610,0.0,2019,02,04,06
20190204:0710,3828.0,2019,02,04,07
20190204:0810,70200.0,2019,02,04,08
20190204:0910,86224.79999999999,2019,02,04,09
20190204:1010,95204.4,2019,02,04,10
20190204:1110,89667.6,2019,02,04,11
20190204:1210,86778.0,2019,02,04,12
20190204:1310,99180.0,2019,02,04,13
20190204:1410,90098.40000000001,2019,02,04,14
20190204:1510,81734.4,2019,02,04,15
20190204:1610,37906.799999999996,2019,02,04,16
20190204:1710,0.0,2019,02,04,17
20190204:1810,0.0,2019,02,04,18
20190204:1910,0.0,2019,02,04,19
20190204:2010,0.0,2019,02,04,20
20190204:2110,0.0,2019,02,04,21
20190204:2210,0.0,2019,02,04,22
20190204:2310,0.0,2019,02,04,23
20190205:0010,0.0,2019,02,05,00
20190205:0110,0.0,2019,02,05,01
20190205:0210,0.0,2019,02,05,02
20190205:0310,0.0,2019,02,05,03
20190205:0410,0.0,2019,02,05,04
20190205:0510,0.0,2019,02,05,05
20190205:0610,0.0,2019,02,05,06
20190205:0710,10780.800000000001,2019,02,05,07
20190205:0810,75330.0,2019,02,05,08
20190205:0910,93505.20000000001,2019,02,05,09
20190205:1010,95402.4,2019,02,05,10
20190205:1110,97113.59999999999,2019,02,05,11
20190205:1210,99186.0,2019,02,05,12
20190205:1310,101190.0,2019,02,05,13
20190205:1410,96039.6,2019,02,05,14
20190205:1510,84235.20000000001,2019,02,05,15
20190205:1610,24320.399999999998,2019,02,05,16
20190205:1710,0.0,2019,02,05,17
20190205:1810,0.0,2019,02,05,18
20190205:1910,0.0,2019,02,05,19
20190205:2010,0.0,2019,02,05,20
20190205:2110,0.0,2019,02,05,21
20190205:2210,0.0,2019,02,05,22
20190205:2310,0.0,2019,02,05,23
20190206:0010,0.0,2019,02,06,00
20190206:0110,0.0,2019,02,06,01
20190206:0210,0.0,2019,02,06,02
20190206:0310,0.0,2019,02,06,03
20190206:0410,0.0,2019,02,06,04
20190206:0510,0.0,2019,02,06,05
20190206:0610,0.0,2019,02,06,06
20190206:0710,20292.0,2019,02,06,07
20190206:0810,75084.0,2019,02,06,08
20190206:0910,99922.8,2019,02,06,09
20190206:1010,98320.8,2019,02,06,10
20190206:1110,106148.40000000001,2019,02,06,11
20190206:1210,98515.20000000001,2019,02,06,12
20190206:1310,96938.40000000001,2019,02,06,13
20190206:1410,97202.4,2019,02,06,14
20190206:1510,87130.8,2019,02,06,15
20190206:1610,28436.4,2019,02,06,16
20190206:1710,0.0,2019,02,06,17
20190206:1810,0.0,2019,02,06,18
20190206:1910,0.0,2019,02,06,19
20190206:2010,0.0,2019,02,06,20
20190206:2110,0.0,2019,02,06,21
20190206:2210,0.0,2019,02,06,22
20190206:2310,0.0,2019,02,06,23
20190207:0010,0.0,2019,02,07,00
20190207:0110,0.0,2019,02,07,01
20190207:0210,0.0,2019,02,07,02
20190207:0310,0.0,2019,02,07,03
20190207:0410,0.0,2019,02,07,04
20190207:0510,0.0,2019,02,07,05
20190207:0610,0.0,2019,02,07,06
20190207:0710,0.0,2019,02,07,07
20190207:0810,0.0,2019,02,07,08
20190207:0910,0.0,2019,02,07,09
20190207:1010,0.0,2019,02,07,10
20190207:1110,3440.4,2019,02,07,11
20190207:1210,3424.7999999999997,2019,02,07,12
20190207:1310,0.0,2019,02,07,13
20190207:1410,326.40000000000003,2019,02,07,14
20190207:1510,53856.0,2019,02,07,15
20190207:1610,17994.0,2019,02,07,16
20190207:1710,0.0,2019,02,07,17
20190207:1810,0.0,2019,02,07,18
20190207:1910,0.0,2019,02,07,19
20190207:2010,0.0,2019,02,07,20
20190207:2110,0.0,2019,02,07,21
20190207:2210,0.0,2019,02,07,22
20190207:2310,0.0,2019,02,07,23
20190208:0010,0.0,2019,02,08,00
20190208:0110,0.0,2019,02,08,01
20190208:0210,0.0,2019,02,08,02
20190208:0310,0.0,2019,02,08,03
20190208:0410,0.0,2019,02,08,04
20190208:0510,0.0,2019,02,08,05
20190208:0610,0.0,2019,02,08,06
20190208:0710,9048.0,2019,02,08,07
20190208:0810,76549.2,2019,02,08,08
20190208:0910,93000.0,2019,02,08,09
20190208:1010,92930.4,2019,02,08,10
20190208:1110,53805.6,2019,02,08,11
20190208:1210,55251.6,2019,02,08,12
20190208:1310,72516.0,2019,02,08,13
20190208:1410,74890.8,2019,02,08,14
20190208:1510,79849.2,2019,02,08,15
20190208:1610,26908.800000000003,2019,02,08,16
20190208:1710,0.0,2019,02,08,17
20190208:1810,0.0,2019,02,08,18
20190208:1910,0.0,2019,02,08,19
20190208:2010,0.0,2019,02,08,20
20190208:2110,0.0,2019,02,08,21
20190208:2210,0.0,2019,02,08,22
20190208:2310,0.0,2019,02,08,23
20190209:0010,0.0,2019,02,09,00
20190209:0110,0.0,2019,02,09,01
20190209:0210,0.0,2019,02,09,02
20190209:0310,0.0,2019,02,09,03
20190209:0410,0.0,2019,02,09,04
20190209:0510,0.0,2019,02,09,05
20190209:0610,0.0,2019,02,09,06
20190209:0710,37142.399999999994,2019,02,09,07
20190209:0810,78686.40000000001,2019,02,09,08
20190209:0910,78796.8,2019,02,09,09
20190209:1010,93618.0,2019,02,09,10
20190209:1110,95278.8,2019,02,09,11
20190209:1210,91707.6,2019,02,09,12
20190209:1310,12577.2,2019,02,09,13
20190209:1410,11164.800000000001,2019,02,09,14
20190209:1510,33898.8,2019,02,09,15
20190209:1610,19833.6,2019,02,09,16
20190209:1710,0.0,2019,02,09,17
20190209:1810,0.0,2019,02,09,18
20190209:1910,0.0,2019,02,09,19
20190209:2010,0.0,2019,02,09,20
20190209:2110,0.0,2019,02,09,21
20190209:2210,0.0,2019,02,09,22
20190209:2310,0.0,2019,02,09,23
20190210:0010,0.0,2019,02,10,00
20190210:0110,0.0,2019,02,10,01
20190210:0210,0.0,2019,02,10,02
20190210:0310,0.0,2019,02,10,03
20190210:0410,0.0,2019,02,10,04
20190210:0510,0.0,2019,02,10,05
20190210:0610,0.0,2019,02,10,06
20190210:0710,1356.0,2019,02,10,07
20190210:0810,967.2,2019,02,10,08
20190210:0910,2920.8,2019,02,10,09
20190210:1010,13694.400000000001,2019,02,10,10
20190210:1110,6213.6,2019,02,10,11
20190210:1210,11178.0,2019,02,10,12
20190210:1310,56032.8,2019,02,10,13
20190210:1410,29319.600000000002,2019,02,10,14
20190210:1510,10500.0,2019,02,10,15
20190210:1610,42381.6,2019,02,10,16
20190210:1710,0.0,2019,02,10,17
20190210:1810,0.0,2019,02,10,18
20190210:1910,0.0,2019,02,10,19
20190210:2010,0.0,2019,02,10,20
20190210:2110,0.0,2019,02,10,21
20190210:2210,0.0,2019,02,10,22
20190210:2310,0.0,2019,02,10,23
20190211:0010,0.0,2019,02,11,00
20190211:0110,0.0,2019,02,11,01
20190211:0210,0.0,2019,02,11,02
20190211:0310,0.0,2019,02,11,03
20190211:0410,0.0,2019,02,11,04
20190211:0510,0.0,2019,02,11,05
20190211:0610,0.0,2019,02,11,06
20190211:0710,54148.8,2019,02,11,07
20190211:0810,93612.0,2019,02,11,08
20190211:0910,112908.0,2019,02,11,09
20190211:1010,119162.4,2019,02,11,10
20190211:1110,125470.79999999999,2019,02,11,11
20190211:1210,116858.40000000001,2019,02,11,12
20190211:1310,117631.2,2019,02,11,13
20190211:1410,114046.8,2019,02,11,14
20190211:1510,95620.8,2019,02,11,15
20190211:1610,55550.4,2019,02,11,16
20190211:1710,0.0,2019,02,11,17
20190211:1810,0.0,2019,02,11,18
20190211:1910,0.0,2019,02,11,19
20190211:2010,0.0,2019,02,11,20
20190211:2110,0.0,2019,02,11,21
20190211:2210,0.0,2019,02,11,22
20190211:2310,0.0,2019,02,11,23
20190212:0010,0.0,2019,02,12,00
20190212:0110,0.0,2019,02,12,01
20190212:0210,0.0,2019,02,12,02
20190212:0310,0.0,2019,02,12,03
20190212:0410,0.0,2019,02,12,04
20190212:0510,0.0,2019,02,12,05
20190212:0610,0.0,2019,02,12,06
20190212:0710,23330.399999999998,2019,02,12,07
20190212:0810,93892.8,2019,02,12,08
20190212:0910,107790.0,2019,02,12,09
20190212:1010,108946.8,2019,02,12,10
20190212:1110,116792.4,2019,02,12,11
20190212:1210,104560.8,2019,02,12,12
20190212:1310,120025.20000000001,2019,02,12,13
20190212:1410,85009.2,2019,02,12,14
20190212:1510,6182.400000000001,2019,02,12,15
20190212:1610,9225.599999999999,2019,02,12,16
20190212:1710,0.0,2019,02,12,17
20190212:1810,0.0,2019,02,12,18
20190212:1910,0.0,2019,02,12,19
20190212:2010,0.0,2019,02,12,20
20190212:2110,0.0,2019,02,12,21
20190212:2210,0.0,2019,02,12,22
20190212:2310,0.0,2019,02,12,23
20190213:0010,0.0,2019,02,13,00
20190213:0110,0.0,2019,02,13,01
20190213:0210,0.0,2019,02,13,02
20190213:0310,0.0,2019,02,13,03
20190213:0410,0.0,2019,02,13,04
20190213:0510,0.0,2019,02,13,05
20190213:0610,0.0,2019,02,13,06
20190213:0710,33970.799999999996,2019,02,13,07
20190213:0810,84496.8,2019,02,13,08
20190213:0910,104654.4,2019,02,13,09
20190213:1010,110420.4,2019,02,13,10
20190213:1110,120574.79999999999,2019,02,13,11
20190213:1210,112366.8,2019,02,13,12
20190213:1310,110782.8,2019,02,13,13
20190213:1410,105958.8,2019,02,13,14
20190213:1510,91231.2,2019,02,13,15
20190213:1610,51238.8,2019,02,13,16
20190213:1710,0.0,2019,02,13,17
20190213:1810,0.0,2019,02,13,18
20190213:1910,0.0,2019,02,13,19
20190213:2010,0.0,2019,02,13,20
20190213:2110,0.0,2019,02,13,21
20190213:2210,0.0,2019,02,13,22
20190213:2310,0.0,2019,02,13,23
20190214:0010,0.0,2019,02,14,00
20190214:0110,0.0,2019,02,14,01
20190214:0210,0.0,2019,02,14,02
20190214:0310,0.0,2019,02,14,03
20190214:0410,0.0,2019,02,14,04
20190214:0510,0.0,2019,02,14,05
20190214:0610,0.0,2019,02,14,06
20190214:0710,39171.6,2019,02,14,07
20190214:0810,86232.0,2019,02,14,08
20190214:0910,106220.4,2019,02,14,09
20190214:1010,105525.6,2019,02,14,10
20190214:1110,119442.0,2019,02,14,11
20190214:1210,115436.40000000001,2019,02,14,12
20190214:1310,111936.0,2019,02,14,13
20190214:1410,107463.59999999999,2019,02,14,14
20190214:1510,92773.2,2019,02,14,15
20190214:1610,49330.799999999996,2019,02,14,16
20190214:1710,0.0,2019,02,14,17
20190214:1810,0.0,2019,02,14,18
20190214:1910,0.0,2019,02,14,19
20190214:2010,0.0,2019,02,14,20
20190214:2110,0.0,2019,02,14,21
20190214:2210,0.0,2019,02,14,22
20190214:2310,0.0,2019,02,14,23
20190215:0010,0.0,2019,02,15,00
20190215:0110,0.0,2019,02,15,01
20190215:0210,0.0,2019,02,15,02
20190215:0310,0.0,2019,02,15,03
20190215:0410,0.0,2019,02,15,04
20190215:0510,0.0,2019,02,15,05
20190215:0610,0.0,2019,02,15,06
20190215:0710,41761.2,2019,02,15,07
20190215:0810,87003.59999999999,2019,02,15,08
20190215:0910,104368.8,2019,02,15,09
20190215:1010,117501.59999999999,2019,02,15,10
20190215:1110,121281.59999999999,2019,02,15,11
20190215:1210,119347.2,2019,02,15,12
20190215:1310,117997.2,2019,02,15,13
20190215:1410,109228.8,2019,02,15,14
20190215:1510,95108.40000000001,2019,02,15,15
20190215:1610,53050.799999999996,2019,02,15,16
20190215:1710,0.0,2019,02,15,17
20190215:1810,0.0,2019,02,15,18
20190215:1910,0.0,2019,02,15,19
20190215:2010,0.0,2019,02,15,20
20190215:2110,0.0,2019,02,15,21
20190215:2210,0.0,2019,02,15,22
20190215:2310,0.0,2019,02,15,23
20190216:0010,0.0,2019,02,16,00
20190216:0110,0.0,2019,02,16,01
20190216:0210,0.0,2019,02,16,02
20190216:0310,0.0,2019,02,16,03
20190216:0410,0.0,2019,02,16,04
20190216:0510,0.0,2019,02,16,05
20190216:0610,0.0,2019,02,16,06
20190216:0710,36932.399999999994,2019,02,16,07
20190216:0810,80748.0,2019,02,16,08
20190216:0910,98612.4,2019,02,16,09
20190216:1010,113103.59999999999,2019,02,16,10
20190216:1110,121041.59999999999,2019,02,16,11
20190216:1210,121152.0,2019,02,16,12
20190216:1310,115621.2,2019,02,16,13
20190216:1410,107420.4,2019,02,16,14
20190216:1510,84526.8,2019,02,16,15
20190216:1610,50337.600000000006,2019,02,16,16
20190216:1710,0.0,2019,02,16,17
20190216:1810,0.0,2019,02,16,18
20190216:1910,0.0,2019,02,16,19
20190216:2010,0.0,2019,02,16,20
20190216:2110,0.0,2019,02,16,21
20190216:2210,0.0,2019,02,16,22
20190216:2310,0.0,2019,02,16,23
20190217:0010,0.0,2019,02,17,00
20190217:0110,0.0,2019,02,17,01
20190217:0210,0.0,2019,02,17,02
20190217:0310,0.0,2019,02,17,03
20190217:0410,0.0,2019,02,17,04
20190217:0510,0.0,2019,02,17,05
20190217:0610,0.0,2019,02,17,06
20190217:0710,44287.2,2019,02,17,07
20190217:0810,81121.2,2019,02,17,08
20190217:0910,100749.6,2019,02,17,09
20190217:1010,113199.6,2019,02,17,10
20190217:1110,121018.8,2019,02,17,11
20190217:1210,118905.6,2019,02,17,12
20190217:1310,113528.40000000001,2019,02,17,13
20190217:1410,105357.6,2019,02,17,14
20190217:1510,86101.2,2019,02,17,15
20190217:1610,54639.6,2019,02,17,16
20190217:1710,0.0,2019,02,17,17
20190217:1810,0.0,2019,02,17,18
20190217:1910,0.0,2019,02,17,19
20190217:2010,0.0,2019,02,17,20
20190217:2110,0.0,2019,02,17,21
20190217:2210,0.0,2019,02,17,22
20190217:2310,0.0,2019,02,17,23
20190218:0010,0.0,2019,02,18,00
20190218:0110,0.0,2019,02,18,01
20190218:0210,0.0,2019,02,18,02
20190218:0310,0.0,2019,02,18,03
20190218:0410,0.0,2019,02,18,04
20190218:0510,0.0,2019,02,18,05
20190218:0610,0.0,2019,02,18,06
20190218:0710,49154.4,2019,02,18,07
20190218:0810,85267.2,2019,02,18,08
20190218:0910,99574.79999999999,2019,02,18,09
20190218:1010,113526.0,2019,02,18,10
20190218:1110,119212.8,2019,02,18,11
20190218:1210,115147.2,2019,02,18,12
20190218:1310,114106.8,2019,02,18,13
20190218:1410,104200.8,2019,02,18,14
20190218:1510,90442.8,2019,02,18,15
20190218:1610,52886.4,2019,02,18,16
20190218:1710,0.0,2019,02,18,17
20190218:1810,0.0,2019,02,18,18
20190218:1910,0.0,2019,02,18,19
20190218:2010,0.0,2019,02,18,20
20190218:2110,0.0,2019,02,18,21
20190218:2210,0.0,2019,02,18,22
20190218:2310,0.0,2019,02,18,23
20190219:0010,0.0,2019,02,19,00
20190219:0110,0.0,2019,02,19,01
20190219:0210,0.0,2019,02,19,02
20190219:0310,0.0,2019,02,19,03
20190219:0410,0.0,2019,02,19,04
20190219:0510,0.0,2019,02,19,05
20190219:0610,0.0,2019,02,19,06
20190219:0710,47266.799999999996,2019,02,19,07
20190219:0810,83035.20000000001,2019,02,19,08
20190219:0910,102502.8,2019,02,19,09
20190219:1010,110706.0,2019,02,19,10
20190219:1110,116112.0,2019,02,19,11
20190219:1210,114292.8,2019,02,19,12
20190219:1310,113244.0,2019,02,19,13
20190219:1410,105344.4,2019,02,19,14
20190219:1510,89510.4,2019,02,19,15
20190219:1610,60856.799999999996,2019,02,19,16
20190219:1710,0.0,2019,02,19,17
20190219:1810,0.0,2019,02,19,18
20190219:1910,0.0,2019,02,19,19
20190219:2010,0.0,2019,02,19,20
20190219:2110,0.0,2019,02,19,21
20190219:2210,0.0,2019,02,19,22
20190219:2310,0.0,2019,02,19,23
20190220:0010,0.0,2019,02,20,00
20190220:0110,0.0,2019,02,20,01
20190220:0210,0.0,2019,02,20,02
20190220:0310,0.0,2019,02,20,03
20190220:0410,0.0,2019,02,20,04
20190220:0510,0.0,2019,02,20,05
20190220:0610,0.0,2019,02,20,06
20190220:0710,44628.0,2019,02,20,07
20190220:0810,78003.59999999999,2019,02,20,08
20190220:0910,94383.59999999999,2019,02,20,09
20190220:1010,107930.4,2019,02,20,10
20190220:1110,115452.0,2019,02,20,11
20190220:1210,113445.6,2019,02,20,12
20190220:1310,114508.8,2019,02,20,13
20190220:1410,100828.8,2019,02,20,14
20190220:1510,87434.4,2019,02,20,15
20190220:1610,55150.799999999996,2019,02,20,16
20190220:1710,0.0,2019,02,20,17
20190220:1810,0.0,2019,02,20,18
20190220:1910,0.0,2019,02,20,19
20190220:2010,0.0,2019,02,20,20
20190220:2110,0.0,2019,02,20,21
20190220:2210,0.0,2019,02,20,22
20190220:2310,0.0,2019,02,20,23
20190221:0010,0.0,2019,02,21,00
20190221:0110,0.0,2019,02,21,01
20190221:0210,0.0,2019,02,21,02
20190221:0310,0.0,2019,02,21,03
20190221:0410,0.0,2019,02,21,04
20190221:0510,0.0,2019,02,21,05
20190221:0610,0.0,2019,02,21,06
20190221:0710,48067.2,2019,02,21,07
20190221:0810,80756.40000000001,2019,02,21,08
20190221:0910,96141.59999999999,2019,02,21,09
20190221:1010,109681.2,2019,02,21,10
20190221:1110,108764.4,2019,02,21,11
20190221:1210,117111.59999999999,2019,02,21,12
20190221:1310,109922.4,2019,02,21,13
20190221:1410,104211.59999999999,2019,02,21,14
20190221:1510,90423.59999999999,2019,02,21,15
20190221:1610,61096.799999999996,2019,02,21,16
20190221:1710,0.0,2019,02,21,17
20190221:1810,0.0,2019,02,21,18
20190221:1910,0.0,2019,02,21,19
20190221:2010,0.0,2019,02,21,20
20190221:2110,0.0,2019,02,21,21
20190221:2210,0.0,2019,02,21,22
20190221:2310,0.0,2019,02,21,23
20190222:0010,0.0,2019,02,22,00
20190222:0110,0.0,2019,02,22,01
20190222:0210,0.0,2019,02,22,02
20190222:0310,0.0,2019,02,22,03
20190222:0410,0.0,2019,02,22,04
20190222:0510,0.0,2019,02,22,05
20190222:0610,0.0,2019,02,22,06
20190222:0710,62640.0,2019,02,22,07
20190222:0810,83013.59999999999,2019,02,22,08
20190222:0910,97848.0,2019,02,22,09
20190222:1010,113256.0,2019,02,22,10
20190222:1110,108166.8,2019,02,22,11
20190222:1210,104338.8,2019,02,22,12
20190222:1310,107496.0,2019,02,22,13
20190222:1410,102282.0,2019,02,22,14
20190222:1510,91053.59999999999,2019,02,22,15
20190222:1610,66716.40000000001,2019,02,22,16
20190222:1710,0.0,2019,02,22,17
20190222:1810,0.0,2019,02,22,18
20190222:1910,0.0,2019,02,22,19
20190222:2010,0.0,2019,02,22,20
20190222:2110,0.0,2019,02,22,21
